numero,publicacao,assunto,classificacao,permanente,situacao,validade,servidores,link,alteracao
CPV.0139,07/05/2021,rata da designação dos membros da Comissão Anual de Alienação e Outras Formas de Destinação de bens móveis do IFSP-Câmpus Capivari,M,SIM,,extinta,até 31 de dezembro de 2021,Eduardo Camargo Maia;Gilberto Bulgraen Junior;Izabel Maria Barral Teixeira;Júnio Rodrigues de Oliveira,https://drive.ifsp.edu.br/s/mV1LNPNo6DDATfB,Altera CPV.0118/2021,,
CPV.0140,07/05/2021,"rata da Revogação da portaria CPV IFSP nº 0087/2021, de 10 de abril de 2021 do IFSP Câmpus Capivari.",R,,,revogação,,,https://drive.ifsp.edu.br/s/thJQB2O7DIv1OjH,Revoga CPV.0087/2021,,
CPV.0141,07/05/2021,Trata da Designação dos membros da Comissão de Matrícula para Auxílio à Coordenadoria de Registros Acadêmicos do IFSP - Câmpus Capivari.,C,,,extinta,fim das matriculas,"Jaqueline Tatiane Pereira;Arlete Teresinha Esteves Brandi;Ivana Lopes de Oliveira Arruda;Carlos Roberto Paviotti;Larissa Carvalho Alves;",https://drive.ifsp.edu.br/s/j5lObWd68ggNwmA,Revoga CPV.0066/2021,,
CPV.0142,07/05/2021,Trata da designação dos membros da Comissão de Comunicação do IFSP - Câmpus Capivari.,C,,,Revogada Pela Portaria CPV IFSP nº 035/2022,sem mandato expresso,Gustavo Baptistela da Silva;alexandre camargo maia;Eduardo Camargo Maia;Renan Giollo Francisco;Rúbia Dias Adão.,https://drive.ifsp.edu.br/s/0drK1zbOc2bhhs1,Revoga CPV.0025/2021,,
CPV.0143,07/06/2021,Trata da designação dos membros do Projeto Ins tucional de Curadoria de materiais didá cos para o Curso Superior de Tecnologia (CST) em Processos Gerenciais - EaD do IFSP Câmpus Capivari,P,,,Revogada Pela Portaria CPV IFSP nº 0173/2021,de 17/08/2021 à 18/12/2021.,"Valdir Antonio Vitorino Filho;Ana Karina Cancian Baroni;Bruna Carolina Rodrigues da Cunha;Fernando Cesar Russo Gomes;Hugo Antonio Lima de Souza;Ione Arsenio da Silva;Ivonete Fernandes de Souza;Juscelino Pereira de Souza;Pedro William Simões de Oliveira;Vinicius de Souza Lucas;",https://drive.ifsp.edu.br/s/iBoaBqUxUiDAgD0,,,
CPV.0144,07/07/2021,Trata  da  designação dos membros da CEIC Técnico em Alimentos do IFSP Câmpus Capivari,M,SIM,P,extinta,4/11/2022,"Fernanda Ortolan;Alexandre Santa Bárbara Azevedo;André Castilho Garcia;Camila Centurion Silva;Carolina Marocco Corneta;Gislaine Vieira Damiani;Grazielle Cristine Elias;Hugo Antonio Lima de Souza;Isabel Cristina das Chagas Oliveira;Luís Eduardo Pais dos Santos;Mateus Nordi Esperança;Silvânia Regina Mendes Moreschi;",https://drive.ifsp.edu.br/s/L1AM0LRnt0HYf2G,Revoga 0115/2021,,
CPV.0145,07/07/2021,Trata da Designação do Coordenador do Curso de Pós -Graduação Lato Sensu em Tecnologia da Informação e Comunicação na Educação do IFSP - Câmpus Capivari. (FAG),C,NAO,,vigente,7/31/2023,Alexandre Garcia Aguado,https://drive.google.com/file/d/1voXqLAusb_L3-GUcVDJdL5bmTO0cPZia/view?usp=sharing,,,
CPV.0146,07/07/2021,Trata da Designação do Coordenador do Curso de Tecnologia em Processos Gerenciais do IFSP - Câmpus Capivari. (FAG),,NAO,,revogada pela portaria 106/2022,7/31/2023,Valdir Antonio Vitorino Filho,https://drive.ifsp.edu.br/s/FvsaoUdx6kySkU9,,,
CPV.0147,07/12/2021,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico (CEIC) do Curso Técnico em Informá ca para Internet Integrado ao Ensino Médio do IFSP - Câmpus Capivari.",M,SIM,,alterada pela Portaria nº CPV.12/2022,té a formatura da primeira turma do novo currículo do curso a ser proposto.,"Everton Pereira Barbosa;Alexandre Camargo Maia;André Valente de Barros Barreto;Bruna Carolina Rodrigues da Cunha;Edivaldo Serafim;Érica Maio Taveira Grande;Fabiana Bigaton Tonin;Gianna Andréia Ferreira Gobbi Spadote;Gustavo Baptistella Leite da Silva;Irlla Karla dos Santos Diniz –;Isabel Cristina das Chagas Oliveira;Karlan Ricomini Alves;Maria Amélia Ferracciú Pagotto;Maria Elisa de Castro Almeida;olando Ruggiero;",https://drive.ifsp.edu.br/s/krlG2jXdkRGvAwk,,,
CPV.0148,07/12/2021,Trata da designação dos membros de banca examinadora para processo sele vo simplificado de professor subs tuto de GESTÃO do IFSP Câmpus Capivari.,,,,extinta,de 12/07/2021 à 17/08/2021.,"Valdir Antonio Vitorino Filho;Gustavo Matarazzo Rezende;Camila Centurion Silva;Igor Vasconcelos Nogueira",https://drive.ifsp.edu.br/s/KziXdCqJzAAgxi3,,,
CPV.0149,07/12/2021,Trata da designação de orientadores de estágio curricular do Curso Técnico em Administração Integrado ao Ensino Médio na Modalidade PROEJA IFSP-Câmpus Capivari.,C,,,vigente,7/12/2025,Hugo Antonio Lima de Souza,https://drive.ifsp.edu.br/s/9tKUT0AZzfFRLDU,Revoga CPV.0204/2019,,
CPV.0150,07/12/2021,Trata da designação dos membros da Comissão para Avaliação de Atividade Docente – CAAD de Gestão do IFSP – Câmpus Capivari.,M,SIM,,Revogada pela Portaria nº 62/2022,5/18/2022,"Hugo Antonio de Lima Souza;Fernando César Russo Gomes;Ivonete Fernandes de Souza",https://drive.ifsp.edu.br/s/AWIJ9sXHGyHcH56,Revoga CPV.103/2020,,
CPV.0151,07/12/2021,Trata da designação dos membros da Comissão Local da Estatuinte do IFSP - Câmpus Capivari.,C,SIM,,Revogada pela portaria CPV IFSP 0153/2021,31/12/2021.,"Everton Pereira Barbosa;Fernanda Tonelli;Francine Maria Ribeiro;Maria Amélia Ferracciú Pagotto;Grazielle Nayara Felício Silva;Rúbia Dias Adão",https://drive.ifsp.edu.br/s/njsMDLTTqbZHXqZ,,,
CPV.0152,07/14/2021,Trata da designação dos membros do Projeto Institucional de Preparação do curso e curadoria de materiais para a Pós-Graduação em Ensino de Línguas - EaD do IFSP Câmpus Capivari,P,,,extinta,de 17/08/2021 à 18/12/2021.,"Tiago Pellim da Silva;Érica Maio Taveira Grande;Fabiana Bigaton Tonin;Fernanda Tonelli;Vinicius de Souza Lucas;",https://drive.ifsp.edu.br/s/etRuT8Z17mEkgEc,,,
CPV.0153,07/15/2021,Trata da designação dos membros da Comissão Local da Estatuinte do IFSP - Câmpus Capivari.,C,SIM,,Revogada pela portaria CPV IFSP 0199/2021,31/12/2021.,"Everton Pereira Barbosa;Fernanda Tonelli;Francine Maria Ribeiro;Maria Amélia Ferracciú Pagotto;Grazielle Nayara Felício Silva;Rúbia Dias Adão",https://drive.ifsp.edu.br/s/z364vEQ3ivQkdbx,Revoga CPV.151/2021,,
CPV.0154,08/05/2021,Trata da designação dos membros da Equipe Muldisciplinar do IFSP Câmpus Capivari,M,SIM,,Revogada pela Portaria nº CPV.217/2021,8/6/2022,"Valdir Antonio Vitorino Filho;Gislaine Vieira Damiani;Grazielle Nayara Felício Silva;Júnio Rodrigues de Oliveira;Larissa Carvalho Alves;Pedro William Simões de Oliveira;Tiago Pellim da Silva",https://drive.ifsp.edu.br/s/irQgtjl0pYywuJC,,,
CPV.0155,08/05/2021,Trata da designação dos membros do Projeto Ins tucional Diálogo Intercultural Online Brasil-Argentina (DIOBA) do IFSP Câmpus Capivari,P,,,extinta,de 17/08/2021 à 18/12/2021.,"Fernanda Tonelli;Tiago Pellim da Silva;Roberto Bineli Muterle",https://drive.ifsp.edu.br/s/rd8utr4381535ZZ,,,
CPV.0156,08/05/2021,Trata da designação dos membros da Comissão para Biossegurança do IFSP - Câmpus Capivari.,C,SIM,T,extinta,7/31/2022,Maria Elisa de Castro Almeida;Ana Carla Dantas Midões;Everton Pereira Barbosa;;Fernando César Russo Gomes;Francine Maria Ribeiro;Roberto Bineli Muterle;Beatriz Simonaio Birelli Falco;Eduardo Camargo Maia;;Gianna Andréia Ferreira Gobbi Spadote;Ivana Lopes de Oliveira;Izabel Maria Barral Teixeira;Michele Cristina dos Santos;,https://drive.ifsp.edu.br/s/lHSB9gmSpiOSfUp,Revoga CPV.0108/2021,,
CPV.0157,08/10/2021,"Trata da designação dos membros da Comissão de Inventário Físico Anual dos Bens Imóveis, Móveis, Intangíveis e do Almoxarifado 2021 do IFSP Câmpus Capivari",C,,,extinta,31/12/2021,Elizabeth Machado Baptestini Andrade;Alexandre Santa Barbara Azevedo;Cleidson Santiago de Oliveira;Flávio Henrique Ferraresi;Francisco Márcio Barbosa Teixeira;Larissa Carvalho Alves;Mateus Nordi Esperança;Michele Cristina dos Santos;Roberto Bineli Muterle;,https://drive.ifsp.edu.br/s/eZj2RzSKzRSZTMB,,,
CPV.0158,08/10/2021,"Trata da designação dos membros do Projeto Institucional ""Modelagem de Dados e Processos do IFSP - Câmpus Capivari"" do IFSP Câmpus Capivari",P,,,extinta,de 17/08/2021 à 18/12/2021.,Waldo Luis de Lucca,https://drive.ifsp.edu.br/s/Skn0AbYiYzvuaV4,,,
CPV.0159,08/10/2021,"Trata da designação dos membros do Projeto Institucional ""Organização dos materiais instrucionais e curadoria dos materiais para a Pós-Graduação em Educação, Ciências e Matemática - EAD"" do IFSP Câmpus Capivari",P,,,extinta,de 17/08/2021 à 18/12/2021.,Mauro Vanderlei Amorim;Gislaine Vieira Damiani;Felipe de Paula Góis Vieira;Valéria Scomparim,https://drive.ifsp.edu.br/s/MEH4Lwmbx30G4FX,,,
CPV.0160,08/17/2021,Trata  da  designação  dos  membros  da  Comissão  Organizadora  do  I Seminário de Tecnologia da Informação e Comunicação na Educação do IFSP – Câmpus Capivari.,C,,,extinta,31/10/2021,Alexandre Garcia Aguado;Erica Maio Taveira Grande;Tiago Pellim da Silva;Valéria Scomparim;Alexandre Galetti;Rayane Caroline Pereira Amaral;alexandre camargo maia,https://drive.ifsp.edu.br/s/aY4rX6Q1oYQ3rv5,,,
CPV.0161,08/17/2021,Trata da Revogação de portarias referente ao Horário de funcionamento do IFSP Câmpus Capivari,R,,,revogada,,,https://drive.ifsp.edu.br/s/u9cWy4wtE4u8H1f,"REVOGA, CPV.0014/2016;CPV.0101/2017;CPV.0185/2018;CPV.0205/2019",,
CPV.0162,08/23/2021,Trata da designação dos membros da Comissão de Relações Internacionais do IFSP – Câmpus Capivari.,P,,,extinta,30/12/2022,Tiago Pellim da Silva;Fernanda Tonelli;Vitor Brandi Junior,https://drive.ifsp.edu.br/s/iIYMChNg7sNax62,,,
CPV.0163,08/23/2021,Trata da aprovação do Projeto Institucional “Grupo de Sistematização do Projeto de Inovação da Licenciatura em Química” do IFSP-Câmpus Capivari para o 2º semestre letivo de 2021.,P,,,extinta,17/12/2021,"Ana Carla Dantas Midões;Carlos Fernando Barboza da Silva;Francisco Márcio Barbosa Teixeira;Roberto Bineli Muterle;Valéria Scomparim",https://drive.ifsp.edu.br/s/0e9CvrXJG6Ha4zV,,,
CPV.0164,08/23/2021,Trata da aprovação do Projeto Institucional “Organização e Aplicação de Olimpíadas de Conhecimento no IFSP-Câmpus Capivari” para o 2º semestre letivo de 2021.,P,,,extinta,17/12/2021,"Cleidson Santiago de Oliveira;Elizabeth Machado Baptestini Andrade;Flávio Henrique Ferraresi;Maria Elisa de Castro Almeida",https://drive.ifsp.edu.br/s/YRuXVJLxluOftDy,,,
CPV.0165,08/23/2021,Trata da aprovação do Projeto Institucional “Grupo de Estudos em Matemática e Pensamento Computacional” do IFSP-Câmpus Capivari para o 2º semestre letivo de 2021.,P,,,extinta,17/12/2021,"Karlan Ricomini Alves;Marcelo Simplício de Lira",https://drive.ifsp.edu.br/s/veVkoDGvrQapw8m,,,
CPV.0166,08/23/2021,Trata da aprovação do Projeto Institucional “Desenvolvimento de software para gestão de patrimônio” do IFSP-Câmpus Capivari para o 2º semestre letivo de 2021.,P,,,extinta,17/12/2021,"Edivaldo Serafim;Rafael Wendel Pinheiro",https://drive.ifsp.edu.br/s/cOlp0pn1kmflPnZ,,,
CPV.0167,08/23/2021,Trata da aprovação do Projeto Institucional “Fábrica de Software” do IFSP-Câmpus Capivari para o 2º semestre letivo de 2021.,P,,,extinta,17/12/2021,"Carlos Roberto Paviotti;Rafael Wendel Pinheiro",https://drive.ifsp.edu.br/s/4vm8DJtO2Upb4nj,,,
CPV.0168,08/23/2021,Trata da aprovação do Projeto Institucional “Agentes de Prospecção de Projetos de Inovação (API)” do IFSP-Câmpus Capivari para o 2º semestre letivo de 2021.,P,,,extinta,17/12/2021,"Alexandre Camargo Maia;Fernando César Russo Gomes",https://drive.ifsp.edu.br/s/Z9O1TUjBku4DbR5,,,
CPV.0169,08/24/2021,Trata do horário de funcionamento do IFSP Câmpus Capivari.,,,,Revogada pelça Portaria IFSP CPV nº 0170/2021,31/12/2021,,https://drive.ifsp.edu.br/s/O58UGvy2HaTceNY,REVOGA CPV IFSP Nº 0116/2021,,
CPV.0170,08/24/2021,Trata do horário de funcionamento do IFSP-Câmpus Capivari 2022,,,P,revogada pela portaria 131/2022,sem mandato expresso,,https://drive.google.com/file/d/1eMVVulrn0qhPXsi1_6pNKrmKPxBRc68b/view?usp=sharing,REVOGA CPV IFSP Nº 0169/2021,,
CPV.0171,08/26/2021,Trata da designação dos membros da Comissão Local de Permanência e Êxito dos Estudantes do IFSP - Câmpus Capivari.,C,NAO,,revogada pela Portaria 95/2022,sem mandato expresso,"carlos roberto paviotti;Alexandre Camargo Maia;Alexandre Garcia Aguado;Bruna Carolina Rodrigues da Cunha;Ana carla Dantas Midoes;Everton Pereira Barbosa;Fernando Cesar Russo gomes;Grazielle nayara Felício Silva;Isabel Cristina das Chagas Oliveira;Gustavo Baptistella Leite da Silva;Maria Elisa de Castro Almeida;Maria Heloisa Saraiva Vicente;Mateus Nordi Esperança;Pedro Henrique Alcântara da Silva;Valdir Antonio Vitorino filho;",https://drive.google.com/file/d/1N_C66PUQLrjns1WbVdmHgRZsY3e9H0Ec/view?usp=sharing,REVOGA CPV IFSP Nº 0089/2021,,
CPV.0172,08/26/2021,"Trata da designação dos membros do Núcleo Docente Estruturante-NDE do Curso Superior de Tecnologia em Processos Gerenciais do IFSP-Câmpus Capivari.",M,,,extinta,11/11/2021,Valdir Antonio Vitorino Filho;Ana Karina Cancian Baroni;Carlos Roberto Paviotti;Hugo Antonio Lima de Souza;Rafael Fernando Diorio;Fernando César Russo Gomes;Ivonete Fernandes de Souza,https://drive.google.com/file/d/1guEb5OKg7d9rJIRjcHIenDbjZab6XGTX/view?usp=sharing,REVOGA CPV. IFSP Nº 0126/2021,,
CPV.0173,08/27/2021,"Trata da designação dos membros do Projeto Ins'tucional de Curadoria de materiais didá'cos para o Curso Superior de Tecnologia (CST) em Processos Gerenciais - EaD do IFSP Câmpus Capivari",P,NAO,,extinta,27/08/2021 à 18/12/2021.,"Valdir Antonio Vitorino Filho;Ana Karina Cancian Baroni;Bruna Carolina Rodrigues da Cunha;Fernando Cesar Russo Gomes;Hugo Antonio Lima de Souza;Ione Arsenio da Silva;Ivonete Fernandes de Souza;Juscelino Pereira de Souza;Maiara Thais Tolfo Gabbi;Pedro William Simões de Oliveira;Vinicius de Souza Lucas ",https://drive.google.com/file/d/1_S7zIObAwZ9tyzHa5Nj08J9AAWLsW0_C/view?usp=sharing,REVOGA CPV IFSP Nº 0143/2021,,
CPV.0174,08/30/2021,Trata da designação dos membros da Comissão de Educação a Distância (EaD) do IFSP – Câmpus Capivari.,C,NÃO,,Revogada Pela Portaria nº CPV IFSP nº 0198/2021,sem mandato expresso,Valdir Antonio Vitorino Filho;Alexandre Garcia Aguado;Bruna Carolina Rodrigues da Cunha;Edivaldo Serafim;Elielma de Araújo Prazeres;Gislaine Vieira Damiani;Ione Arsenio da Silva;Ivonete Fernandes de Souza;Rafael Fernando Diorio;Rúbia Dias Adão;Tiago Pellim da Silva,https://drive.google.com/file/d/1BIEPgFn3dY7KCwC9SfoePKuXAsfoPQ-P/view?usp=sharing,REVOGA CPV IFSP Nº 0121/2021,,
CPV.0175,08/30/2021,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Recursos Humanos Concomitante/Subsequente do IFSP - Câmpus Capivari.",C,NÃO,P,Alterada pela Portaria 102/2022,até a formatura da primeira turma do curso.,Hugo Antonio Lima de Souza;Alexandre Camargo Maia;Ana Karina Cancian Baron;Fernando Cesar Russo Gomes;Gustavo Baptistella Leite da Silva;Helen Gláucia Stefanell;Isabel Cristina das Chagas Oliveira;Ivonete Fernandes de Souza;Juscelino Pereira de Souza;Maiara Thais Tolfo Gabbi;Valdir Antonio Vitorino Filho;,https://drive.google.com/file/d/1c6GSg6ZWHQZ04zTMHyjmNkkm2X2NggFf/view?usp=sharing,REVOGA CPV Nº 0061/2021,,
CPV.0176,09/01/2021,Trata Designação dos membros do Núcleo de Apoio às Pessoas com Necessidades Educacionais Específicas (NAPNE) do IFSP CPV .pdf,M,NÃO,,Revogada Pela Portaria nº CPV IFSP nº 0188/2021,3/3/2023,"Isabel Cristina das Chagas Oliveira;Ana Carla Dantas Midoes;Bruna Carolina Rodrigues da Cunha;Carlos Roberto Paviotti;Camila Centurion Silva;Gianna Andréia Ferreira Gobbi Spadote;Grazielle Cristine Elias;Grazielle Nayara Felício Silva;Ione Arsenio da Silva;Isabel Cristina das Chagas Oliveira;Izabel Maria Barral Teixeira;Ivana Lopes de Oliveira Arruda;Juscelino Pereira de Souza;Larissa Carvalho Alves;Luciana Aparecida Gatti Gatti;Maria Heloisa Saraiva Vicente;Maria Elisa de Castro Almeida;Pedro Henrique Alcântarada Silva;Pedro William Simões de Oliveira;Talita Barbosa Plantcoski Bulgraen;Vinicius de Souza Lucas ",https://drive.google.com/file/d/1e2KCwY6xCDPPhkApfkWMgZmhuXR3-cgh/view?usp=sharing,REVOGA CPV.0051/2021,,
CPV.0177,09/01/2021,Trata da designação dos membros do Colegiado do Curso de Licenciatura em Química do IFSP - Câmpus Capivari.,M,,,Revogada Pela Portaria nº CPV IFSP nº 0191/2021,9/15/2021,Ana Carla Dantas Midoes;Cleidson Santiago de Oliveira;Luis Eduardo Pais dos Santos;Marcelo Simplício de Lyra;Mayumi Silva Kawamoto;Roberto Bineli Muterle;Maria Elisa de Castro Almeida;Elizabeth Machado Baptestini Andrade;Nycolas dos Santos Galdino;Valéria Cristina Firmino da Rocha;Isabela Meirelles Bergamasco;Isabel Cristina das Chagas Oliveira;Gianna Andréia Ferreira Gobbi Spadote.,https://drive.google.com/file/d/1ObY9CHkTXEWyfidk6WSWdApNlXefqmCU/view?usp=sharing,REVOGA CPV.0098/2021,,
CPV.0178,09/01/2021,Trata da designação dos membros da Comissão Especial de Compras e Acompanhamento das Ações de Alimentação Escolar do IFSP – Câmpus Capivari.,C,,,Revogada Pela Portaria nº CPV IFSP nº 23/2022,sem mandato expresso,Carolina Marocco Corneta;Antonio Carlos da Silva Bomfim;Grazielle Nayara Felício Silva;César Eduardo Armelin;Elielma de Araújo Prazeres:;Gilberto Bulgraen Junior;Gustavo Baptistella leite da Silva;Pedro Henrique Alcântara da Silva;Rodrigo Scontre,https://drive.google.com/file/d/1FqUaiq7ii0-fBwYwN9dBqp_n-zCcZkaa/view?usp=sharing,REVOGA CPV IFSP Nº 0131/2021,,
CPV.0179,09/01/2021,"Trata da composição do Comitê de Pesquisa, Inovação e Pós-Graduação (COMPESQ) do IFSP-Câmpus Capivari.",M,SIM,P,extinta,6/26/2023,"Alexandre Camargo Maia;André Valente de Barros Barreto;Gislaine Vieira Damiani;Lorena Faria;Roberto Bineli Muterle;Vitor Brandi Junior;Valdir Antonio Vitorino Filho ",,REVOGA CPV IFSP Nº 0132/2021,,
CPV.0180,09/01/2021,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Alimentos concomitante/subsequente do IFSP-Câmpus Capivari.",M,,,Alterada pela portaria nº 15/2022,4/11/2022,Alexandre Santa Bárbara Azevedo;André Castilho Garcia;Camila Centurion Silva;Carolina Marocco Corneta;Gislaine Vieira Damiani;Grazielle Cristine Elias;Hugo Antonio Lima de Souza;Isabel Cristina das Chagas Oliveira;Luana Karoline Carrasco dos Santos;Luís Eduardo Pais dos Santos;Mateus Nordi Esperança;Regiane de Brito Vieira;Silvânia Regina Mendes Moreschi;,https://drive.google.com/file/d/1rDxJBZrlhtgL-5t4uecWgkedj7Oi3Khw/view?usp=sharing,REVOGA CPV.0115/2021,,View Event
CPV.0181,09/01/2021,Trata da nomeação dos membros do Conselho de Câmpus do IFSP-Câmpus Capivari.,M,,,extinta,11/12/2021,Arlete Teresinha Esteves Brandi;Eduardo Camargo Maia;Isabel Cristina das Chagas Oliveira;Maria Heloisa Saraiva Vicente;Fabiana Bigaton Tonin;Francine Maria Ribeiro;Roberto Bineli Muterle;Vitor Brandi Junior;Beatriz Santos Silva;Luana Bueno Fiorani;Rosane Aparecida Alves Pedroso;Daniela Loatti;Letícia de Goes Peressim Travaiolli;Gabriel Sanches Cerezer,https://drive.google.com/file/d/1ob0mZjRzWh3cXRRZK5gUjy6zpR2bhyFZ/view?usp=sharing,REVOGA CPV.0112/2021,,View Event
CPV.0182,09/02/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos (EXAPE) do IFSP – Câmpus Capivari.,C,,,extinta,23/10/2021,Fernando Cesar Russo Gomes;Bruna Carolina Rodrigues da Cunha;Gianna Andréia Ferreira Gobbi Spadote;Wagner Machado do Amaral,https://drive.google.com/file/d/1cVqv6Fj4_l6AQW3QmCP_Z87XkOUKHTis/view?usp=sharing,,,
CPV.0183,09/02/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos (EXAPE) do IFSP – Câmpus Capivari.,C,,,extinta,23/10/2021,Wagner Machado do Amaral;Fernando Cesar Russo Gomes;Gianna Andréia Ferreira Gobbi Spadote;Valdir Antonio Vitorino Filho,https://drive.google.com/file/d/1WZ1d_JdVnu0bV64WoPPHFDAe_uusyLLE/view?usp=sharing,,,
CPV.0184,09/02/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos (EXAPE) do IFSP – Câmpus Capivari.,C,,,extinta,25/10/2021,Bruna Carolina Rodrigues da Cunha;Adriana da Silva;Alexandre Garcia Aguado;Camila Centurion Silva,https://drive.google.com/file/d/1K7-tNVWNWCbYVxtTeFZ1miFfUHpCL8UM/view?usp=sharing,,,
CPV.0185,09/02/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos (EXAPE) do IFSP – Câmpus Capivari.,C,,,extinta,25/10/2021,Adriana da Silva;Bruna Carolina Rodrigues da Cunha;Camila Centurion Silva;Rafael Wendel Pinheiro,https://drive.google.com/file/d/1N3X4brt4TSc-qa3M__1juQejpWjv_LCg/view?usp=sharing,,,
CPV.0186,09/10/2021,"Trata da designação dos membros do Projeto Ins tucional ""Base Cartográfica Digital"" do IFSP Câmpus Capivari",P,,,extinta,18/12/2021,"Tiago José Berg;Fernando César Russo Gomes",https://drive.google.com/file/d/1CIOyxVdi4wr5Y79F6oib_vKYKxo90p3P/view?usp=sharing,,,View Event
CPV.0187,09/10/2021,Trata da designação dos membros da Brigada de Incêndio do IFSP – Câmpus Capivari.,C,,,revogada pela portaria nº CPV.25/2022,sem mandato expresso,"Cleidson Santiago de Oliveira;Gilberto Bulgraen Junior;Ana Carla Dantas Midões;André Castilho Garcia;Antonio Carlos da Silva Bomfim;Carolina Marocco Corneta;Elielma de Araújo Prazeres;Gustavo Baptistella Leite da Silva;Izabel Maria Barral Teixeira;João Batista de Medeiros;Larissa Aparecida Gatti;Larissa Carvalho Alves;Luís Eduardo Pais dos Santos;Mayumi Silva Kawamoto;Micael Douglas Diniz;Pedro William Simões de Oliveira;Renan Giollo Francisco;Tiago José Berg;Vitor Brandi Junior;Washington Ernando Pereira Benício",https://drive.google.com/file/d/1rOLF5K-PkbwimigjhjPMIw6rGJakejOJ/view?usp=sharing,Revoga CPV IFSP nº 0133/2021,,
CPV.0188,09/10/2021,Trata da designação dos membros do Núcleo de Apoio às Pessoas com Necessidades Educacionais Específicas (NAPNE) do IFSP - Câmpus Capivari.,M,,P,Revogada pela portaria 20/2023,3/3/2023,"Isabel Cristina das Chagas Oliveira; Ana Carla Dantas Midoes;Carlos Roberto Paviotti;Camila Centurion Silva;Elielma de araujo prazeres;Gianna Andréia Ferreira Gobbi Spadote;Grazielle Cristine Elias;Grazielle Nayara Felício Silva;Ione Arsenio da Silva;Isabel Cristina das Chagas Oliveira;Izabel Maria Barral Teixeira;Ivana Lopes de Oliveira Arruda;Juscelino Pereira de Souza;Larissa Carvalho Alves,Luciana Martins Gatti;Maria Heloisa Saraiva Vicente;Maria Elisa de Castro Almeida;Pedro Henrique Alcântarada Silva;Pedro William Simões de Oliveira;Talita Barbosa Plantcoski Bulgraen,Vinicius de Souza Lucas ",https://drive.google.com/file/d/15IWbWb0GSRnllwcfjtrffIcaKZb9fphs/view?usp=sharing,Revoga CPV IFSP nº 0176/2021,,
CPV.0189,09/10/2021,"Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Administração Integrado ao Ensino Médio, modalidade Educação de  Jovens e  Adultos  do  IFSP  - Câmpus Capivari.",M,,,Alterada pela portaria nº 16/2022,até a formatura da primeira turma do novo currículo do curso a ser proposto.,"Fernando Cesar Russo  gomes;Ana Karina Cancian Baroni;Carlos Roberto Paviotti;Flávio Henrique Ferraresi;Gianna Andréia Ferreira Gobbi Spadote;Gustavo Baptistella Leite da Silva;Hugo Antonio Lima de Souza;Ivonete Fernandes de Souza;Isabel Cristina das Chagas Oliveira;Josiane Donisete de Moraes Suzuki;Juscelino Pereira de Souza;Maiara Thaís Tolfo Gabbi;Maria Amélia Ferracciú Pagotto;Mauro Vanderlei Amorim;Valdir Antonio Vitorino Filho;",https://drive.google.com/file/d/1HdLN6x0YfYiGbxDD6KHS0qHS7eEad3N5/view?usp=sharing,Revoga CPV IFSP nº 0134/2021;0117/2021;0125/2021,,
CPV.0190,09/14/2021,"Trata da designação dos membros do Colegiado do Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas do IFSP - Câmpus Capivari.",M,,P,extinta,9/15/2022,"Bruna Carolina Rodrigues da Cunha;Carlos Roberto Paviotti;Edivaldo Serafim;Rolando Ruggiero;Vitor Brandi Junior;Wagner Machado do Amaral;Rafael Fernando Diório;Carlos Benjamim Pazzianotto;Walker Alessandro de Souza;Eduarda Pinheiro da Silva dos Santos;Gianna Andréia Ferreira Gobbi Spadote;Isabel Cristina das Chagas Oliveira",https://drive.google.com/file/d/1CBlkbVxdoBuWX8bZ569T23wKwMLLgRk3/view?usp=sharing,Revoga CPV nº 0064/2021,,
CPV.0191,09/14/2021,Trata da designação dos membros do Colegiado do Curso Superior de Licenciatura em Química do IFSP - Câmpus Capivari.,M,,,revogada pela portaria CPV.27/2022,"docentes, pedagogos ou técnicos em assuntos educacionais encerra-se em 15 de setembro de 2023;discentes encerra-se em 15 de setembro de 2022.","Ana Carla Dantas Midoes;André Castilho Garcia;Carlos Fernando Barboza da Silva;Fabiana Ocampos;João Batista de Medeiros;Mayumi Silva Kawamoto;Roberto Bineli Muterle;Luís Eduardo Pais dos Santos;Alexandre Ribeiro de Moraes;Nycolas dos Santos Galdino;Talita Aparecida Orlandin;Isabel Cristina das Chagas Oliveira;Gianna Andréia Ferreira Gobbi Spadote",https://drive.google.com/file/d/1N_zTGw7OB_29tCehRAdAgB6ZBM7vVWSR/view?usp=sharing,Revoga CPV IFSP nº 0177/2021,,
